latitude,longitude,altitude,geometry,FID,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteTy,LPC_SiteNo,LPC_SiteSt,LPC_Altern,Shape_Leng,Shape_Area,LP_NumTrim,DesDate,LandmarkTy,NEIGHBORHO,Full_Cit,Date_Low,Date_High,AltDate_Lo,AltDate_Hi,Arch_Prima,Arch_Alter,OtherDesig,Style_Prim,Style_Alt,BuildType,USE_ORIG,Use_Second,Use_Tertia,Date_Comb,URL_REPORT,URL_IMAGE,Web_FLAG,BORO,WebDes_Dte,BBL_string
40.75890856,-73.97321712,,Point,1122,788,MN,1288,33,370 Park Avenue,1012880033,Racquet and Tennis Club Building,LP-01000,"Borough of Manhattan Tax Map Block 1288, Lot 33.",Block and Lot, ,Designated, ,631.5598872,22093.52407,LP-1000,2.95E+11,Individual Landmark,Midtown/Midtown South,"McKim, Mead & White, William S. Richardson, partner in charge, 1916-19",1916,1919,0,0,"McKim, Mead & White; William S. Richardson", , ,Italian Renaissance, ,Club,"Institutional, private club", , ,1916 - 1919,http://s-media.nyc.gov/agencies/lpc/lp/1000.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1000.jpg,1,Manhattan,2.95E+11, 
40.7629034,-73.97035724,,Point,1124,790,MN,1294,37,500 Park Avenue,1012940037,Pepsi-Cola Building,LP-01920,"Borough of Manhattan Tax Map Block 1294, Lot 37.",Block and Lot, ,Designated, ,462.8266782,13239.52398,LP-1920,8.04E+11,Individual Landmark,Midtown/Midtown South,"Skidmore, Owings & Merrill, Gordon Bunshaft, partner in charge; Natalie de Blois, senior designer, 1958-60",1958,1960,0,0,"Skidmore, Owings & Merrill; Gordon Bunschaft; Natalie de Blois", , ,International Style, ,Office Building,"Commercial, Office Building", , ,1958 - 1960,http://s-media.nyc.gov/agencies/lpc/lp/1920.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1920.jpg,1,Manhattan,8.04E+11, 
40.75164612,-73.97537543,,Point,1131,797,MN,1297,23,405 Lexington Avenue,1012970023,Chrysler Building,LP-00992,"Borough of Manhattan Tax Map Block 1297, Lot 23.",Block and Lot, ,Designated, ,792.4427191,38952.08171,LP-0992,2.74E+11,Individual Landmark,Turtle Bay/East Midtown,"William Van Alen, 1928-30",1928,1930,0,0,William Van Alen, , ,Art Deco, ,Office Building,"Commercial, office building",Office Building, ,1928 - 1930,http://s-media.nyc.gov/agencies/lpc/lp/0992.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0992.jpg,1,Manhattan,2.74E+11, 
40.63369155,-74.07836371,,Point,1139,3,SI,506,81,98 Grant Street,5005060081,Public School 15 (Daniel D. Tompkins School),LP-01877,"Borough of Staten Island Tax Map Block 506, Lot 81.",Block and Lot, ,Designated, ,748.8590289,32265.59641,LP-1877,8.48E+11,Individual Landmark,"Stapleton, Rosebank","Edward A. Sargent, 1897-98",1897,1898,0,0,Edward A. Sargent, , ,Queen Anne, ,School,"Civic, school", , ,1897 - 1898,http://s-media.nyc.gov/agencies/lpc/lp/1877.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1877.jpg,1,Staten Island,8.48E+11, 
40.64240891,-74.07595932,,Point,1144,8,SI,7,1,2-10 Richmond Terrace,5000070001,Staten Island Borough Hall,LP-01207,"Borough of Staten Island Tax Map Block 7, Lot 1.",Block and Lot, ,Designated, ,889.1849023,54479.51384,LP-1207,3.86E+11,Individual Landmark,"Stapleton, Rosebank","Carrère & Hasting, 1904-06",1904,1906,0,0,Carrère & Hastings, , ,French Renaissance, ,City Hall,"Civic, city hall", , ,1904 - 1906,http://s-media.nyc.gov/agencies/lpc/lp/1207.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1207.jpg,1,Staten Island,3.86E+11, 
40.57290084,-74.14722031,,Point,1150,14,SI,2294,70,Old Mill Road at Arthur Kill Road,5022940070,Saint Andrew's Church,LP-00399,"Borough of Richmond Tax Map Block 2515, Lot 10.",Block and Lot,Block and lot numbers changed since designation,Designated, ,959.1209265,55424.37629,LP-0399,-67219200000,Individual Landmark,"Todt Hill, Emerson Hill, Hartland Village, Lighthouse Hill","attributed to William Mersereau, 1872",1872,1872,0,0,William Mesereau, , ,English Norman, ,Church,"Religious, church, Episcopal", , ,1872,http://s-media.nyc.gov/agencies/lpc/lp/0399.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0399.jpg,1,Staten Island,-67132800000, 
40.58077354,-74.1199475,,Point,1154,18,SI,939,120,25 Boyle Street,5009390120,"New Dorp Light, Expanded Site",LP-00361E,"Borough of Richmond Tax Map Block 939, Lot 120.",Block and Lot,This is the expanded site,Designated, ,963.9091739,44473.9951,LP-0361E,1.25E+11,Individual Landmark,"Todt Hill, Emerson Hill, Hartland Village, Lighthouse Hill",c. 1854,1855,1860,0,0,Unknown, , , , ,Lighthouse,"Infrastructure, lighthouse", , ,1855 - 1860,http://s-media.nyc.gov/agencies/lpc/lp/0361E.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0361E.jpg,1,Staten Island,1.25E+11, 
40.61149105,-74.06366038,,Point,1160,24,SI,2832,18,1331 Bay Street,5028320018,Saint John's Church,LP-00373,"Borough of Richmond Tax Map Block 2832, Lot 18.",Block and Lot, ,Designated, ,597.9095255,19853.36941,LP-0373,1.30E+11,Individual Landmark,"Stapleton, Rosebank","Arthur D. Gilman, 1869-71",1869,1871,0,0,Arthur D. Gilman, , ,Gothic Revival, ,Church,"Religious, church, Episcopal", , ,1869 - 1871,http://s-media.nyc.gov/agencies/lpc/lp/0373.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0373.jpg,1,Staten Island,1.31E+11, 
40.63969151,-74.13271537,,Point,1163,27,SI,1073,75,54 Port Richmond Avenue,5010730075,"Reformed Church on Staten Island, Sunday School Building, and Cemetery",LP-02384,"Borough of Staten Island, Tax Map Block 1073, Lot 75",Block and Lot, ,Designated, ,1304.077174,50540.07447,LP-2384,1.27E+12,Individual Landmark, ,"church, James G. Buger, 1844; Sunday school, Oscar S. Teale, 1898; cemetery, 1704-1916",1844,1844,1898,1898,James G. Burger,Oscar S. Teale, ,Greek Revival, ,Church,"Religious, church, Dutch Reformed", , ,1844,http://s-media.nyc.gov/agencies/lpc/lp/2384.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2384.jpg,1,Staten Island,1.27E+12, 
40.63757376,-74.13113083,,Point,1179,43,SI,1007,26,75 Bennett Street,5010070026,"New York Public Library, Port Richmond Branch",LP-01997,"Borough of Staten Island Tax Map Block 1007, Lot 26",Block and Lot, ,Designated, ,418.0372711,10921.87624,LP-1997,9.08E+11,Individual Landmark,Port Richmond,"Carrère & Hastings, 1904-05",1904,1905,0,0,Carrère & Hastings, , ,Renaissance Revival, ,Library,"Civic, library", , ,1904 - 1905,http://s-media.nyc.gov/agencies/lpc/lp/1997.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1997.jpg,1,Staten Island,9.08E+11, 
40.54328347,-74.20134989,,Point,1182,46,SI,6110,1,1075 Woodrow Road,5061100001,Woodrow United Methodist Church,LP-00385,"Borough of Richmond Tax Map Block 6110, Lot 1.",Block and Lot, ,Designated, ,1419.775425,121455.859,LP-0385,-67219200000,Individual Landmark,Prince's Bay,1842,1842,1842,0,0,Unknown, , ,Greek Revival, ,Church,"Religious, church, Methodist", , ,1842,http://s-media.nyc.gov/agencies/lpc/lp/0385.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0385.jpg,1,Staten Island,-67132800000, 
40.54127052,-74.22038276,,Point,1186,50,SI,7092,22,Crabtree Avenue,5070920022,Rossville A.M.E. Zion Church Cemetery,LP-01399,"Borough of Staten Island Tax Map Block 7092, Lot 22.",Block and Lot, ,Designated, ,1057.997931,67527.69709,LP-1399,4.82E+11,Individual Landmark,Sandy Ground,c. 1852,1852,1852,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1852,http://s-media.nyc.gov/agencies/lpc/lp/1399.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1399.jpg,1,Staten Island,4.82E+11, 
40.62730889,-74.07709986,,Point,1187,51,SI,521,28,81 Water Street,5005210028,Staten Island Savings Bank Building,LP-02201,"Staten Island Borough Tax Map Block 521, Lot 28.",Block and Lot, ,Designated, ,622.0752758,15812.24989,LP-2201,1.16E+12,Individual Landmark,"Stapleton, Rosebank","Delano & Aldrich, 1924-25",1924,1925,0,0,Delano & Aldrich, , ,"Italian Renaissance, Neoclassical", ,Bank,"Commercial, bank", , ,1924 - 1925,http://s-media.nyc.gov/agencies/lpc/lp/2201.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2201.jpg,1,Staten Island,1.16E+12, 
40.51085434,-74.24827212,,Point,1188,52,SI,8026,5,173 Main Street,5080260005,George Cunningham Store,LP-02229,"Borough of Staten Island, Tax Map Block 8026, Lot 5",Block and Lot, ,Designated, ,243.9473574,1965.412609,LP-2229,1.22E+12,Individual Landmark,Tottenville,c. 1892,1892,1892,0,0,Unknown, , ,Queen Anne, ,Store,"Commercial, retail, store", , ,1892,http://s-media.nyc.gov/agencies/lpc/lp/2229.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2229.jpg,1,Staten Island,1.22E+12, 
40.57093257,-74.14365499,,Point,1192,56,SI,4438,61,45 Saint Patrick's Place,5044380061,Saint Patrick's Church,LP-00400,"Borough of Richmond Tax Map Block 4438, Lot 61.",Block and Lot, ,Designated, ,761.9642578,32688.0558,LP-0400,-58838400000,Individual Landmark,Richmondtown,1860-62,1860,1862,0,0,Unknown, , ,Early Romanesque Revival, ,Church,"Religious, church, Roman Catholic", , ,1860 - 1862,http://s-media.nyc.gov/agencies/lpc/lp/0400.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0400.jpg,1,Staten Island,-58752000000, 
40.53188462,-74.19243509,,Point,1194,58,SI,6815,59,5475 Amboy Road,5068150059,Memorial Church of the Huguenots,LP-01772,"Borough of Staten Island Tax Map Block 6815, Lot 59.",Block and Lot, ,Designated,now the Reformed Church of Huguenot Park,896.9697371,45261.51243,LP-1772,6.59E+11,Individual Landmark,Prince's Bay,"Ernest Flagg, 1923-24; assembly hall, James Whitford, Jr., 1954-55; library, 1903-05",1923,1924,1954,1955,Ernest Flagg,"James Whitford, Jr.", ,Norman Revival, ,Church,"Religious, church","Religious, assembly hall","Civic, library",1923 - 1924,http://s-media.nyc.gov/agencies/lpc/lp/1772.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1772.jpg,1,Staten Island,6.59E+11, 
40.50960488,-74.24414934,,Point,1197,61,SI,7899,9,7430 Amboy Road,5078990009,"New York Public Library, Tottenville Branch",LP-01867,"Borough of Staten Island Tax Map Block 7899, Lot 9.",Block and Lot, ,Designated, ,487.8422223,13625.65099,LP-1867,8.01E+11,Individual Landmark,Tottenville,"Carrère & Hasting, 1903-04",1903,1904,0,0,Carrère & Hastings, , ,Classical Revival, ,Library,"Civic, library", , ,1903 - 1904,http://s-media.nyc.gov/agencies/lpc/lp/1867.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1867.jpg,1,Staten Island,8.01E+11, 
40.53944235,-74.21826997,,Point,1199,63,SI,7267,101,584 Bloomindale Road,5072670101,Rossville A.M.E. Zion Church,LP-02416,"Borough of Staten Island Tax Map Block 7267, Lot 101",Block and Lot, ,Designated, ,935.5043513,48167.47939,LP-2416,1.30E+12,Individual Landmark,Sandy Ground,"Andrew Abrams, builder, 1897",1897,1897,0,0,Andrew Abrams, , , , ,Church,"Religious, church, African Methodist Episcopal", , ,1897,http://s-media.nyc.gov/agencies/lpc/lp/2416.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2416.jpg,1,Staten Island,1.30E+12, 
40.74568918,-73.94293204,,Point,1203,67,QN,83,1,25-10 Court Square,4000830001,"New York State Supreme Court, Queens County, Long Island City Branch",LP-00925,"Borough of Queens Tax Map Block 83, Lot 1.",Block and Lot,"Lot changed since designation, lot 18 subdivided from lot 1 in 1978-79",Designated, ,1580.145757,114157.9627,LP-0925,2.01E+11,Individual Landmark,Ridgewood,"George Hathorne, 1872-76; reconstruction, Peter M. Coco, 1904-08",1872,1876,1904,1908,George Hathorne,Peter M. Coco, ,French Second Empire,Beaux Arts,Courthouse,"Civic, courthouse", , ,1872 - 1876,http://s-media.nyc.gov/agencies/lpc/lp/0925.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0925.jpg,1,Queens,2.01E+11, 
40.74499636,-73.95171643,,Point,1204,68,QN,46,34,10-40 47th Avenue,4000460034,"Fire Engine Company 258, Hook and Ladder Company 115",LP-02200,"Borough of Queens Tax Map Block 46, Lot 34.",Block and Lot, ,Designated, ,308.7137871,5313.876232,LP-2200,1.15E+12,Individual Landmark,Long Island City,"Bradford L. Gilbert, 1902-04",1902,1904,0,0,Bradford L. Gilbert, , ,Dutch Renaissance Revival, ,Fire Station,"Civic, fire station", , ,1902 - 1904,http://s-media.nyc.gov/agencies/lpc/lp/2200.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2200.jpg,1,Queens,1.15E+12, 
40.75399003,-73.94982033,,Point,1205,69,QN,477,20,42-10 to 42-16 Vernon Boulevard,4004770020,New York Architectural Terra Cotta Company Building,LP-01304,"Borough of Queens Tax Map Block 477, Lot 20.",Block and Lot, ,Designated, ,272.0245575,4335.390129,LP-1304,3.99E+11,Individual Landmark,Long Island City,"Francis H. Kimball, 1892",1892,1892,0,0,Francis H. Kimball, , , , ,Factory,"Industrial, factory", , ,1892,http://s-media.nyc.gov/agencies/lpc/lp/1304.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1304.jpg,1,Queens,3.99E+11, 
40.77729988,-73.9056583,,Point,1208,72,QN,828,90,southeast corner of 20th Road and 35th Street,4008280090,Lawrence Family Graveyard,LP-00136,"Borough of Queens Tax Map Block 828, Lot 90.",Block and Lot, ,Designated, ,295.387353,5161.758152,LP-0136,-1.17E+11,Individual Landmark,Bayside,1703-1975,1703,1975,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1703 - 1975,http://s-media.nyc.gov/agencies/lpc/lp/0136.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0136.jpg,1,Queens,-1.17E+11, 
40.75600363,-73.90766024,,Point,1209,73,QN,1131,12,51st to 54th Streets between 31st and 32nd Avenues,4011310012,Moore-Jackson Cemetery,LP-01956,"Borough of Queens Tax Map Block 1131, Lot 12.",Block and Lot, ,Designated, ,639.5941981,22697.21155,LP-1956,8.59E+11,Individual Landmark,Woodside,c. 1733-,1733,1868,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1733 - 1868,http://s-media.nyc.gov/agencies/lpc/lp/1956.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1956.jpg,1,Queens,8.59E+11, 
40.74621182,-73.86528642,,Point,1210,74,QN,1628,18,97-28 43rd Avenue,4016280018,"Fire Engine Company 289, Ladder Company 138",LP-02035,"Borough of Queens Tax Map Block 1628, Lot 18.",Block and Lot, ,Designated, ,300.0000073,4999.981638,LP-2035,9.30E+11,Individual Landmark,Corona,"Satterlee & Boyd, 1912-14",1912,1914,0,0,Satterlee & Boyd, , ,French Renaissance, ,Fire Station,"Civic, fire station", , ,1912 - 1914,http://s-media.nyc.gov/agencies/lpc/lp/2035.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2035.jpg,1,Queens,9.30E+11, 
40.71242934,-73.85850038,,Point,1214,78,QN,3178,44,adjacent to 69-43 Trotting Course Lane,4031780044,Remsen Cemetery,LP-01177,"Borough of Queens Tax Map Block 3178, Lot 44.",Block and Lot, ,Designated, ,351.9237762,7062.683638,LP-1177,3.60E+11,Individual Landmark,Elmhurst,c. 1790,1785,1795,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1785 - 1795,http://s-media.nyc.gov/agencies/lpc/lp/1177.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1177.jpg,1,Queens,3.60E+11, 
40.78430027,-73.85281719,,Point,1219,83,QN,4067,1,114-04 14th Road,4040670001,Poppenhusen Institute,LP-00662,"Borough of Queens Tax Map Block 4067, Lot 1.",Block and Lot, ,Designated, ,706.0175556,30451.26017,LP-0662,19785600000,Individual Landmark,College Point,"Mundell & Teckritz, 1868",1868,1868,0,0,Mundell & Teckritz, , ,French Second Empire, ,School,"Institutional, school, vocational school", , ,1868,http://s-media.nyc.gov/agencies/lpc/lp/0662.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0662.jpg,1,Queens,19872000000, 
40.78622361,-73.84601754,,Point,1220,84,QN,4042,113,121-23 14th Avenue,4040420113,"Queens Borough Public Library, Poppenhusen Branch",LP-02045,"Borough of Queens Tax Map Block 4042, Lot 113.",Block and Lot, ,Designated, ,401.1616479,10035.42524,LP-2045,9.60E+11,Individual Landmark,College Point,"Heins & La Farge, 1904",1904,1904,0,0,Henis & La Farge, , ,Classical Revival, ,Library,"Civic, library", , ,1904,http://s-media.nyc.gov/agencies/lpc/lp/2045.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2045.jpg,1,Queens,9.60E+11, 
40.7639075,-73.83001381,,Point,1224,88,QN,4960,1,137-35 Northern Boulevard,4049600001,Flushing Town Hall,LP-00139,"Borough of Queens Tax Map Block 4960, Lot 1.",Block and Lot, ,Designated,"designated as Flushing Municipal Courthouse, now Flushing Council on Culture and the Arts",546.3725755,18541.65618,LP-0139,-44928000000,Individual Landmark,Flushing,1862,1862,1862,0,0,Unknown, , ,Early Romanesque Revival, ,City Hall,"Civic, city hall","Civic, courthouse", ,1862,http://s-media.nyc.gov/agencies/lpc/lp/0139.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0139.jpg,1,Queens,-44841600000, 
40.76334056,-73.76683366,,Point,1229,93,QN,6290,100,216th Street at 42nd Avenue,4062900100,Lawrence Graveyard,LP-00630,"Borough of Queens Tax Map Block 6290, Lot 100.",Block and Lot, ,Designated, ,606.7355579,22727.55303,LP-0630,-76291200000,Individual Landmark,"Bayside, Bayside Hills",1832-1925,1832,1925,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1832 - 1925,http://s-media.nyc.gov/agencies/lpc/lp/0630.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0630.jpg,1,Queens,-76204800000, 
40.69794939,-73.84613785,,Point,1232,96,QN,9183,1,85-11 102nd Street,4091830001,Public School 66,LP-02317,"Borough of Queens Tax Map Block 9183, Lot 1.",Block and Lot, ,Designated,"formerly the Brooklyn Hills School, later the Oxford School, now the Jacqueline Kennedy Onassis School",750.7257792,35027.12246,LP-2317,1.26E+12,Individual Landmark,Richmond Hill,"Harry S. Chambers, 1898; addition, C. B. J. Snyder, 1905-06",1898,1898,1905,1906,Harry S. Chambers,C. B. J. Snyder, ,Victorian Eclectic, ,School,"Civic, school", , ,1898,http://s-media.nyc.gov/agencies/lpc/lp/2317.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2317.jpg,1,Queens,1.26E+12, 
40.700917,-73.83101334,,Point,1234,98,QN,9273,89,86-15 Lefferts Boulevard,4092730089,Richmond Hill Republican Club,LP-02126,"Borough of Queens Tax Map Block 9273, Lot 89.",Block and Lot, ,Designated, ,359.3951652,7886.571755,LP-2126,1.04E+12,Individual Landmark,Richmond Hill,"Henry E. Haugaard, 1908",1908,1908,0,0,Henry E. Haugaard, , ,Colonial Revival, ,Club,"Institutional, club", , ,1908,http://s-media.nyc.gov/agencies/lpc/lp/2126.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2126.jpg,1,Queens,1.04E+12, 
40.70199846,-73.80820971,,Point,1236,100,QN,9676,37,146-21 Jamaica Avenue,4096760037,Jamaica Savings Bank,LP-02393,"Borough of Queens Tax Map Block 9676, Lot 37",Block and Lot, ,Designated, ,304.4354881,4789.938176,LP-2393,1.29E+12,Individual Landmark,Jamaica,"Morrell Smith, 1939",1939,1939,0,0,Morrell Smith, , ,Moderne, ,Bank,"Commercial, bank", , ,1939,http://s-media.nyc.gov/agencies/lpc/lp/2393.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2393.jpg,1,Queens,1.29E+12, 
40.70561399,-73.7991748,,Point,1238,102,QN,9760,27,89-31 161st Street,4097600027,Jamaica Chamber of Commerce Building,LP-02386,"Borough of Queens Tax Map Block 9760, Lot 27",Block and Lot, ,Designated, ,380.3557632,8575.598265,LP-2386,1.29E+12,Individual Landmark,Jamaica,"George W. Conable, of Conable, Smith & Rowley, 1928-29",1928,1929,0,0,"George W. Conable; Conable, Smith & Rowley", , ,Georgian Revival, ,Office Building,"Commercial, office building", , ,1928 - 1929,http://s-media.nyc.gov/agencies/lpc/lp/2386.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2386.jpg,1,Queens,1.29E+12, 
40.70518321,-73.7996565,,Point,1240,104,QN,9757,23,90-04 161st Street,4097570023,Suffolk Title and Guarantee Company Build,LP-02088,"Borough of Queens Tax Map Block 9757, Lot 23.",Block and Lot, ,Designated, ,414.2466318,7843.037117,LP-2088,9.84E+11,Individual Landmark,Jamaica,"Dennison & Hirons, 1929",1929,1929,0,0,Dennison & Hirons, ,Rene Cambellan,Art Deco, ,Office Building,"Commercial, office building", , ,1929,http://s-media.nyc.gov/agencies/lpc/lp/2088.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2088.jpg,1,Queens,9.84E+11, 
40.70627251,-73.79468899,,Point,1241,105,QN,9795,3,165-11 Jamaica Avenue,4097950003,Loew's Valencia Theater,LP-02036,"Borough of Queens Tax Map Block 9795, Lot 3",Block and Lot, ,Designated,now Tabernacle of Prayer for All People,919.6428241,32766.83567,LP-2036,9.28E+11,Individual Landmark,Jamaica,"John Eberson, 1928",1928,1928,0,0,John Eberson, , ,"Spanish and Mexican Baroque, Churrigueresque", ,Theater,"Commercial, theater","Religious, church", ,1928,http://s-media.nyc.gov/agencies/lpc/lp/2036.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2036.jpg,1,Queens,9.28E+11, 
40.70375196,-73.79810934,,Point,1243,107,QN,10101,11,161-04 Jamaica Avenue,4101010011,The Register,LP-00875,"Borough of Queens Tax Map Block 10101, Lot 11.",Block and Lot, ,Designated,now the Jamaica Arts Center,591.1682836,9622.190677,LP-0875,1.53E+11,Individual Landmark,Jamaica,"A. S. Macgregor, 1898",1898,1898,0,0,A. S. Macgregor, , ,Neo-Italian Renaissance, ,Office Building,"Civic, office building", , ,1898,http://s-media.nyc.gov/agencies/lpc/lp/0875.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0875.jpg,1,Queens,1.54E+11, 
40.70365362,-73.79822412,,Point,1244,108,QN,10101,9,161-02 Jamaica Avenue,4101010009,Jamaica Savings Bank,LP-02109,"Borough of Queens Tax Map Block 10101, Lot 9.",Block and Lot, ,Designated, ,510.7665987,7712.701778,LP-2109,1.20E+12,Individual Landmark,Jamaica,"Hough & Duell, 1897-98",1897,1898,0,0,Hough & Duell, , ,Beaux Arts, ,Bank,"Commercial, bank", , ,1897 - 1898,http://s-media.nyc.gov/agencies/lpc/lp/2109.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2109.jpg,1,Queens,1.20E+12, 
40.70427958,-73.79702676,,Point,1245,109,QN,10102,10,162-24 Jamaica Avenue,4101020010,J. Kurtz & Sons Store,LP-01132,"Borough of Queens Tax Map Block 10102, Lot 10.",Block and Lot, ,Designated, ,362.5707426,6926.830752,LP-1132,3.75E+11,Individual Landmark,Jamaica,"Allmendinger & Schlendorf, 1931",1931,1931,0,0,Allmendinger & Schlendorf, , ,Art Deco, ,Store,"Commercial, retail, store", , ,1931,http://s-media.nyc.gov/agencies/lpc/lp/1132.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1132.jpg,1,Queens,3.75E+11, 
40.70141206,-73.79954432,,Point,1246,110,QN,10099,36,159th Street at Beaver Road,4100990036,Prospect Cemetery,LP-00945,"Borough of Queens Tax Map Block 10099, Lot 36.",Block and Lot, ,Designated, ,1961.061356,152643.506,LP-0945,2.22E+11,Individual Landmark,Jamaica,c. 1668,1665,1670,1857,1857,Unknown, , , ,Romanesque Revival,Cemetery,Cemetery,"Religious, chapel", ,1665 - 1670,http://s-media.nyc.gov/agencies/lpc/lp/0945.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0945.jpg,1,Queens,2.22E+11, 
40.60041047,-73.74993828,,Point,1247,111,QN,15574,10,adjacent to 1463 Gateway Boulevard,4155740010,Richard Cornell Graveyard,LP-00741,"Borough of Queens Tax Map Block 15574, Lot 10.",Block and Lot, ,Designated, ,305.3568492,5718.583571,LP-0741,19785600000,Individual Landmark,Far Rockaway,18th to 19th centuries,1700,1900,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1700 - 1900,http://s-media.nyc.gov/agencies/lpc/lp/0741.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0741.jpg,1,Queens,19872000000, 
40.70495841,-74.01445379,,Point,1249,113,MN,13,1,1 Broadway,1000130001,International Mercantile Marine Company Building,LP-01926,"Borough of Manhattan Tax Map Block 13, Lot 1.",Block and Lot, ,Designated, ,563.2593826,18200.0779,LP-1926,8.11E+11,Individual Landmark,Battery Park,"Walter B. Chambers, 1919-21",1919,1921,0,0,Walter B. Chambers, , ,Neoclassical, ,Office Building,"Commercial, office building", , ,1919 - 1921,http://s-media.nyc.gov/agencies/lpc/lp/1926.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1926.jpg,1,Manhattan,8.12E+11, 
40.70522435,-74.00853254,,Point,1250,114,MN,28,7501,82-92 Beaver Street/1 Wall Street Court,1000287501,Beaver Building,LP-01942,"Borough of Manhattan Tax Map Block 28, Lot 17.",Block and Lot,Lot number changed since designation (condo lot),Designated,later the New York Coca Exchange Building,387.3361432,7957.919714,LP-1942,8.24E+11,Individual Landmark,Financial District,"Clinton & Russell, 1903-04",1903,1904,0,0,Clinton & Russell, , ,Neoclassical, ,Office Building,"Commercial, office building", , ,1903 - 1904,http://s-media.nyc.gov/agencies/lpc/lp/1942.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1942.jpg,1,Manhattan,8.24E+11, 
40.70529209,-74.01427091,,Point,1251,115,MN,13,5,5-11 Broadway,1000130005,Bowling Green Offices Building,LP-01927,"Borough of Manhattan Tax Map Block 13, Lot 5.",Block and Lot, ,Designated, ,709.6318977,30686.04047,LP-1927,8.11E+11,Individual Landmark,Battery Park,"W. & G. Audsley, 1895-98",1895,1898,0,0,W. & G. Audsley, , ,Hellenic Renaissance, ,Office Building,"Commercial, office building", ,Steamship and shipping offices,1895 - 1898,http://s-media.nyc.gov/agencies/lpc/lp/1927.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1927.jpg,1,Manhattan,8.12E+11, 
40.70546942,-74.00956902,,Point,1253,117,MN,27,7502,20 Exchange Place,1000277502,City Bank-Farmers Trust Company Building,LP-01941,"Borough of Manhattan Tax Map Block 27, Lot 27.",Block and Lot,Lot number changed since designation (condo lot),Designated, ,682.819169,26353.68877,LP-1941,8.36E+11,Individual Landmark,Financial District,"Cross & Cross, 1930-31",1930,1931,0,0,Corss & Cross, ,David Evans,Modern Classic, ,Office Building,"Commercial, office building", , ,1930 - 1931,http://s-media.nyc.gov/agencies/lpc/lp/1941.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1941.jpg,1,Manhattan,8.36E+11, 
